Tissue,Gene,Degree,E_corr,SBM-Level-1,SBM-Level-2,SBM-Level-3,SBM-Level-4,SBM-Level-5,WGCNA
head,FBgn0262699,25,0.245855544,11,3,1,2,1,0
head,FBgn0262714,1,0.25095786,37,6,0,0,0,0
head,FBgn0262716,4,0.249022274,40,9,3,0,0,0
head,FBgn0262717,93,0.253116026,54,17,3,0,0,0
head,FBgn0262728,11,0.240928953,3,3,1,2,1,0
head,FBgn0262730,452,0.283739857,39,15,5,0,0,4
head,FBgn0262732,64,0.259401796,41,18,1,2,1,0
head,FBgn0262733,29,0.269230284,24,4,0,0,0,0
head,FBgn0262734,94,0.261417474,59,18,1,2,1,0
head,FBgn0262735,410,0.288363221,70,6,0,0,0,4
head,FBgn0262736,464,0.28370255,57,11,0,0,0,5
head,FBgn0262737,219,0.266009645,42,15,5,0,0,0
head,FBgn0262738,434,0.292009313,39,15,5,0,0,4
head,FBgn0262739,374,0.312271372,43,4,0,0,0,4
head,FBgn0262740,263,0.268039143,45,6,0,0,0,4
head,FBgn0262742,564,0.280471471,58,4,0,0,0,4
head,FBgn0262743,108,0.255154301,11,3,1,2,1,0
head,FBgn0262782,1162,0.352896023,68,5,4,1,1,3
head,FBgn0262838,405,0.290432024,60,5,4,1,1,1
head,FBgn0262869,108,0.25272958,28,15,5,0,0,0
head,FBgn0262870,9,0.25062634,37,6,0,0,0,0
head,FBgn0262872,34,0.246052169,11,3,1,2,1,0
head,FBgn0262881,71,0.321090898,35,10,1,2,1,0
head,FBgn0262937,25,0.24758166,1,1,1,2,1,0
head,FBgn0262954,28,0.25046682,18,20,1,2,1,0
head,FBgn0262955,186,0.26292226,7,1,1,2,1,0
head,FBgn0262975,78,0.257805149,59,18,1,2,1,0
head,FBgn0262976,6,0.247554145,1,1,1,2,1,0
head,FBgn0263006,714,0.352559359,80,13,5,0,0,2
head,FBgn0263019,355,0.273523443,57,11,0,0,0,2
head,FBgn0263029,185,0.267546327,58,4,0,0,0,0
head,FBgn0263039,354,0.275785338,57,11,0,0,0,4
head,FBgn0263072,198,0.261238134,45,6,0,0,0,4
head,FBgn0263077,16,0.270351191,16,10,1,2,1,0
head,FBgn0263102,198,0.258363082,24,4,0,0,0,0
head,FBgn0263106,66,0.258480973,32,10,1,2,1,0
head,FBgn0263108,19,0.245350034,11,3,1,2,1,0
head,FBgn0263110,18,0.24566172,4,4,0,0,0,0
head,FBgn0263111,875,0.311624241,47,15,5,0,0,4
head,FBgn0263112,26,0.250810953,18,20,1,2,1,0
head,FBgn0263116,6,0.260822971,1,1,1,2,1,0
head,FBgn0263120,1018,0.348187126,68,5,4,1,1,3
head,FBgn0263131,3,0.253152613,26,20,1,2,1,0
head,FBgn0263144,106,0.255522244,24,4,0,0,0,0
head,FBgn0263197,20,0.264129191,9,2,2,2,1,0
head,FBgn0263198,18,0.248450814,4,4,0,0,0,0
head,FBgn0263199,510,0.314796724,63,2,2,2,1,3
head,FBgn0263219,67,0.250283999,37,6,0,0,0,0
head,FBgn0263220,817,0.312539613,47,15,5,0,0,4
head,FBgn0263231,91,0.256357496,21,14,2,2,1,0
head,FBgn0263236,16,0.239596692,37,6,0,0,0,0
head,FBgn0034717,382,0.288281313,15,2,2,2,1,1
head,FBgn0013272,207,0.287766672,64,16,3,0,0,2
head,FBgn0025878,76,0.248398077,37,6,0,0,0,0
head,FBgn0034723,157,0.262945851,34,16,3,0,0,2
head,FBgn0034725,61,0.256729162,4,4,0,0,0,0
head,FBgn0053200,25,0.248941436,4,4,0,0,0,0
head,FBgn0034726,12,0.245804803,11,3,1,2,1,0
head,FBgn0022985,37,0.247426394,1,1,1,2,1,0
head,FBgn0034731,308,0.261133638,45,6,0,0,0,4
head,FBgn0034733,9,0.260846617,18,20,1,2,1,0
head,FBgn0003175,18,0.249507717,0,0,0,0,0,0
head,FBgn0034727,7,0.245082571,18,20,1,2,1,0
head,FBgn0022986,59,0.252735222,7,1,1,2,1,0
head,FBgn0022984,9,0.240527562,3,3,1,2,1,0
head,FBgn0034724,424,0.291397996,15,2,2,2,1,1
head,FBgn0034720,576,0.284121359,42,15,5,0,0,4
head,FBgn0034718,50,0.250882272,59,18,1,2,1,0
head,FBgn0034743,703,0.357420317,52,8,4,1,1,3
head,FBgn0053143,31,0.247469212,24,4,0,0,0,0
head,FBgn0034761,96,0.271674053,35,10,1,2,1,0
head,FBgn0034763,5,0.241917703,1,1,1,2,1,0
head,FBgn0011211,261,0.284611537,14,9,3,0,0,1
head,FBgn0010078,891,0.344689829,52,8,4,1,1,3
head,FBgn0034788,43,0.252057929,17,11,0,0,0,0
head,FBgn0034789,12,0.246656405,40,9,3,0,0,0
head,FBgn0034793,42,0.245652473,11,3,1,2,1,0
head,FBgn0034796,452,0.289380292,30,8,4,1,1,1
head,FBgn0034792,8,0.253296751,1,1,1,2,1,0
head,FBgn0001263,626,0.291919087,58,4,0,0,0,0
head,FBgn0028371,460,0.269162716,20,13,5,0,0,2
head,FBgn0005631,59,0.245393757,0,0,0,0,0,0
head,FBgn0020257,113,0.257800752,45,6,0,0,0,0
head,FBgn0034753,355,0.27580354,50,5,4,1,1,1
head,FBgn0034750,102,0.256530617,36,3,1,2,1,0
head,FBgn0019949,92,0.258381549,11,3,1,2,1,0
head,FBgn0034797,765,0.297354288,75,19,0,0,0,5
head,FBgn0034803,93,0.247567098,19,12,1,2,1,1
head,FBgn0021979,95,0.255517646,16,10,1,2,1,0
head,FBgn0003062,109,0.269029288,9,2,2,2,1,1
head,FBgn0034814,33,0.248973669,1,1,1,2,1,0
head,FBgn0010622,6,0.240156788,37,6,0,0,0,0
head,FBgn0034802,402,0.27858634,33,10,1,2,1,0
head,FBgn0010660,58,0.247641289,11,3,1,2,1,0
head,FBgn0050410,503,0.289566269,60,5,4,1,1,1
head,FBgn0034860,206,0.292727076,71,16,3,0,0,2
head,FBgn0040660,622,0.292640337,30,8,4,1,1,1
head,FBgn0034877,190,0.326759883,27,9,3,0,0,6
head,FBgn0015903,12,0.24395217,3,3,1,2,1,0
head,FBgn0004795,244,0.267994717,36,3,1,2,1,0
head,FBgn0034887,59,0.267374395,49,0,0,0,0,0
head,FBgn0034897,154,0.261856663,34,16,3,0,0,2
head,FBgn0034902,48,0.24222301,21,14,2,2,1,0
head,FBgn0000562,14,0.241035047,1,1,1,2,1,0
head,FBgn0034879,18,0.242625832,19,12,1,2,1,0
head,FBgn0034878,61,0.247561328,11,3,1,2,1,0
head,FBgn0015372,19,0.252880872,11,3,1,2,1,0
head,FBgn0034911,19,0.249714723,4,4,0,0,0,0
head,FBgn0034914,156,0.261849586,9,2,2,2,1,1
head,FBgn0024234,37,0.256068421,18,20,1,2,1,0
head,FBgn0034919,11,0.240621121,23,14,2,2,1,0
head,FBgn0011236,293,0.298209788,55,0,0,0,0,5
head,FBgn0034920,148,0.260176597,54,17,3,0,0,0
head,FBgn0023477,836,0.338957192,5,5,4,1,1,3
head,FBgn0001123,152,0.254441525,17,11,0,0,0,0
head,FBgn0034936,26,0.24358117,32,10,1,2,1,0
head,FBgn0034943,442,0.296388123,60,5,4,1,1,1
head,FBgn0020764,163,0.264335281,54,17,3,0,0,0
head,FBgn0003008,21,0.242411356,8,7,2,2,1,0
head,FBgn0034946,15,0.242505296,11,3,1,2,1,0
head,FBgn0002791,12,0.244822571,3,3,1,2,1,0
head,FBgn0005612,75,0.251019143,59,18,1,2,1,0
head,FBgn0034950,48,0.249951706,10,4,0,0,0,0
head,FBgn0034959,299,0.269954003,58,4,0,0,0,0
head,FBgn0011695,428,0.322024485,71,16,3,0,0,2
head,FBgn0034961,10,0.243643111,26,20,1,2,1,0
head,FBgn0034962,279,0.263268958,46,1,1,2,1,0
head,FBgn0034964,7,0.236649128,11,3,1,2,1,0
head,FBgn0034967,1149,0.358077083,13,8,4,1,1,3
head,FBgn0034968,602,0.343684174,56,8,4,1,1,3
head,FBgn0034971,19,0.251944005,59,18,1,2,1,0
head,FBgn0034970,16,0.246343762,54,17,3,0,0,0
head,FBgn0023170,637,0.342068388,56,8,4,1,1,3
head,FBgn0028552,69,0.254560529,4,4,0,0,0,0
head,FBgn0011726,201,0.264296355,23,14,2,2,1,0
head,FBgn0034963,4,0.241767711,16,10,1,2,1,0
head,FBgn0013764,68,0.255421631,7,1,1,2,1,0
head,FBgn0050172,247,0.262759769,45,6,0,0,0,0
head,FBgn0061198,16,0.243913948,41,18,1,2,1,0
head,FBgn0034958,6,0.248726262,37,6,0,0,0,0
head,FBgn0034951,27,0.245108363,16,10,1,2,1,0
head,FBgn0034948,5,0.265389729,1,1,1,2,1,0
head,FBgn0034945,24,0.240075818,19,12,1,2,1,0
head,FBgn0034938,6,0.252436283,3,3,1,2,1,0
head,FBgn0034935,155,0.256988556,4,4,0,0,0,0
head,FBgn0034933,80,0.253335775,7,1,1,2,1,0
head,FBgn0034921,79,0.249166252,11,3,1,2,1,0
head,FBgn0025352,760,0.307561984,29,8,4,1,1,3
head,FBgn0025335,61,0.251616982,23,14,2,2,1,0
head,FBgn0021895,60,0.254265659,19,12,1,2,1,0
head,FBgn0034913,3,0.232140263,1,1,1,2,1,0
head,FBgn0010278,52,0.247159932,11,3,1,2,1,0
head,FBgn0034975,57,0.25299956,11,3,1,2,1,0
head,FBgn0019643,11,0.2432688,3,3,1,2,1,0
head,FBgn0015544,29,0.245946171,11,3,1,2,1,0
head,FBgn0034985,70,0.249249747,28,15,5,0,0,0
head,FBgn0034988,56,0.252941748,23,14,2,2,1,0
head,FBgn0003888,343,0.27856465,55,0,0,0,0,0
head,FBgn0004101,33,0.25182452,69,20,1,2,1,0
head,FBgn0034986,2,0.280186962,4,4,0,0,0,0
head,FBgn0041582,39,0.252669806,3,3,1,2,1,0
head,FBgn0023081,14,0.244992576,3,3,1,2,1,0
head,FBgn0002787,111,0.258242268,7,1,1,2,1,0
head,FBgn0035020,65,0.251499559,26,20,1,2,1,0
head,FBgn0035023,82,0.25307539,17,11,0,0,0,0
head,FBgn0035024,4,0.235507395,18,20,1,2,1,0
head,FBgn0035027,54,0.252109262,7,1,1,2,1,0
head,FBgn0020521,171,0.262058822,54,17,3,0,0,2
head,FBgn0035033,9,0.244703685,4,4,0,0,0,0
head,FBgn0035044,337,0.272029482,30,8,4,1,1,1
head,FBgn0035046,170,0.297025754,27,9,3,0,0,6
head,FBgn0260456,5,0.233843982,1,1,1,2,1,0
head,FBgn0035041,23,0.248630809,37,6,0,0,0,0
head,FBgn0035032,241,0.291046405,14,9,3,0,0,6
head,FBgn0016687,1095,0.342217512,77,8,4,1,1,3
head,FBgn0035016,175,0.258637658,28,15,5,0,0,0
head,FBgn0010414,13,0.252856091,3,3,1,2,1,0
head,FBgn0050421,4,0.241172355,3,3,1,2,1,0
head,FBgn0035059,31,0.247646076,11,3,1,2,1,0
head,FBgn0000157,317,0.306336368,64,16,3,0,0,2
head,FBgn0035086,135,0.264064397,37,6,0,0,0,4
head,FBgn0035088,135,0.252990601,8,7,2,2,1,1
head,FBgn0035091,606,0.311663767,50,5,4,1,1,3
head,FBgn0004055,22,0.244215109,17,11,0,0,0,0
head,FBgn0010435,398,0.313035489,71,16,3,0,0,2
head,FBgn0035090,1066,0.344995764,68,5,4,1,1,3
head,FBgn0035089,227,0.280569379,69,20,1,2,1,0
head,FBgn0002607,886,0.363531284,13,8,4,1,1,3
head,FBgn0035087,47,0.260877024,18,20,1,2,1,0
head,FBgn0035082,2,0.24492511,3,3,1,2,1,0
head,FBgn0043792,264,0.28072822,64,16,3,0,0,2
head,FBgn0035076,404,0.298231658,60,5,4,1,1,1
head,FBgn0015801,286,0.272400087,20,13,5,0,0,2
head,FBgn0035060,58,0.24893982,10,4,0,0,0,0
head,FBgn0027590,715,0.313029609,29,8,4,1,1,3
head,FBgn0035092,50,0.251570248,40,9,3,0,0,0
head,FBgn0004919,87,0.248067691,17,11,0,0,0,0
head,FBgn0020386,6,0.247811935,3,3,1,2,1,0
head,FBgn0035101,108,0.253595477,17,11,0,0,0,0
head,FBgn0027786,293,0.268418797,9,2,2,2,1,1
head,FBgn0035111,9,0.250556971,3,3,1,2,1,0
head,FBgn0035122,5,0.248411014,18,20,1,2,1,0
head,FBgn0027111,403,0.27870846,45,6,0,0,0,4
head,FBgn0004373,14,0.242971625,18,20,1,2,1,0
head,FBgn0035121,263,0.281384178,9,2,2,2,1,1
head,FBgn0024806,17,0.23902754,11,3,1,2,1,0
head,FBgn0000541,29,0.24453144,11,3,1,2,1,0
head,FBgn0035110,35,0.251911137,7,1,1,2,1,0
head,FBgn0027587,21,0.24427762,19,12,1,2,1,0
head,FBgn0025592,426,0.275456485,30,8,4,1,1,1
head,FBgn0035106,23,0.254719761,24,4,0,0,0,0
head,FBgn0035103,497,0.293570423,75,19,0,0,0,2
head,FBgn0035137,3,0.234946315,1,1,1,2,1,0
head,FBgn0035142,369,0.274040365,42,15,5,0,0,4
head,FBgn0035147,643,0.334755596,53,5,4,1,1,3
head,FBgn0035149,11,0.24627695,11,3,1,2,1,0
head,FBgn0035148,4,0.246805231,1,1,1,2,1,0
head,FBgn0016715,534,0.309236277,50,5,4,1,1,3
head,FBgn0001316,175,0.258300499,17,11,0,0,0,2
head,FBgn0035165,36,0.25256212,51,9,3,0,0,0
head,FBgn0035169,147,0.257067226,8,7,2,2,1,1
head,FBgn0035171,42,0.2549879,37,6,0,0,0,0
head,FBgn0052479,43,0.251169403,1,1,1,2,1,0
head,FBgn0035170,38,0.246238497,37,6,0,0,0,0
head,FBgn0035158,4,0.255073317,26,20,1,2,1,0
head,FBgn0035153,1,0.233255341,1,1,1,2,1,0
head,FBgn0035152,6,0.244375963,1,1,1,2,1,0
head,FBgn0035179,26,0.248418222,45,6,0,0,0,0
head,FBgn0035181,95,0.25183689,11,3,1,2,1,0
head,FBgn0040281,127,0.260773821,37,6,0,0,0,0
head,FBgn0025525,218,0.261468389,57,11,0,0,0,0
head,FBgn0263257,485,0.300959701,39,15,5,0,0,4
head,FBgn0263258,143,0.270220673,34,16,3,0,0,2
head,FBgn0263260,55,0.274360639,59,18,1,2,1,0
head,FBgn0263278,14,0.242172238,1,1,1,2,1,0
head,FBgn0263289,54,0.252732633,10,4,0,0,0,0
head,FBgn0263316,26,0.249893837,34,16,3,0,0,0
head,FBgn0263321,172,0.279687119,60,5,4,1,1,1
head,FBgn0263346,285,0.260966476,17,11,0,0,0,5
head,FBgn0263351,7,0.237019685,26,20,1,2,1,0
head,FBgn0263352,289,0.305068558,43,4,0,0,0,4
head,FBgn0263353,174,0.265965043,28,15,5,0,0,0
head,FBgn0263390,369,0.279173906,30,8,4,1,1,1
head,FBgn0263391,355,0.267613672,44,19,0,0,0,5
head,FBgn0263392,205,0.266371849,70,6,0,0,0,4
head,FBgn0263395,30,0.243537871,37,6,0,0,0,0
head,FBgn0263396,225,0.268847673,33,10,1,2,1,0
head,FBgn0263397,238,0.281847748,28,15,5,0,0,4
head,FBgn0263398,10,0.244545113,18,20,1,2,1,0
head,FBgn0263456,159,0.261078602,37,6,0,0,0,0
head,FBgn0263490,72,0.265632201,54,17,3,0,0,0
head,FBgn0263510,37,0.247854474,9,2,2,2,1,1
head,FBgn0263593,47,0.252292036,17,11,0,0,0,0
head,FBgn0263594,684,0.28990291,79,14,2,2,1,1
head,FBgn0263598,204,0.283792261,64,16,3,0,0,0
head,FBgn0263599,53,0.25455325,7,1,1,2,1,0
head,FBgn0263601,7,0.255074216,1,1,1,2,1,0
head,FBgn0263603,22,0.250233663,4,4,0,0,0,0
head,FBgn0263607,25,0.24939822,23,14,2,2,1,0
head,FBgn0263659,64,0.249230264,37,6,0,0,0,0
head,FBgn0263667,10,0.254213804,11,3,1,2,1,0
head,FBgn0263706,75,0.250345603,37,6,0,0,0,0
head,FBgn0263740,320,0.276543156,15,2,2,2,1,1
head,FBgn0263768,12,0.249251089,11,3,1,2,1,0
head,FBgn0263776,272,0.26990717,74,17,3,0,0,2
head,FBgn0263780,70,0.282031928,26,20,1,2,1,0
head,FBgn0263830,18,0.296460449,3,3,1,2,1,0
head,FBgn0263832,107,0.259749149,36,3,1,2,1,0
head,FBgn0263846,35,0.252915842,37,6,0,0,0,0
head,FBgn0263852,31,0.243387664,23,14,2,2,1,0
head,FBgn0263863,4,0.252969171,3,3,1,2,1,0
head,FBgn0263873,281,0.264973501,0,0,0,0,0,5
head,FBgn0263911,106,0.281700792,27,9,3,0,0,0
head,FBgn0263929,98,0.256539641,28,15,5,0,0,0
head,FBgn0263930,30,0.25429069,26,20,1,2,1,0
head,FBgn0263933,58,0.250883283,11,3,1,2,1,0
head,FBgn0263968,2,0.231487921,4,4,0,0,0,0
head,FBgn0263977,97,0.255312479,23,14,2,2,1,1
head,FBgn0263979,327,0.265058712,46,1,1,2,1,7
head,FBgn0263980,506,0.301072023,31,13,5,0,0,2
head,FBgn0263987,364,0.269351282,12,7,2,2,1,1
head,FBgn0263993,100,0.271015862,24,4,0,0,0,0
head,FBgn0263994,240,0.278730318,28,15,5,0,0,4
head,FBgn0263995,1007,0.30862783,81,11,0,0,0,4
head,FBgn0263997,20,0.245336774,4,4,0,0,0,0
head,FBgn0263998,4,0.24755185,37,6,0,0,0,0
head,FBgn0264000,298,0.27033183,28,15,5,0,0,4
head,FBgn0264001,933,0.299889614,6,6,0,0,0,4
head,FBgn0264006,645,0.309494706,47,15,5,0,0,4
head,FBgn0264075,5,0.239991755,21,14,2,2,1,0
head,FBgn0264078,31,0.242861267,49,0,0,0,0,0
head,FBgn0264087,99,0.264705748,4,4,0,0,0,0
head,FBgn0264089,200,0.262000434,0,0,0,0,0,0
head,FBgn0264090,61,0.254287839,37,6,0,0,0,0
head,FBgn0264255,950,0.327143476,47,15,5,0,0,4
head,FBgn0264270,563,0.290166071,76,15,5,0,0,4
head,FBgn0264272,122,0.266348971,49,0,0,0,0,0
head,FBgn0264273,251,0.265569927,0,0,0,0,0,5
head,FBgn0264294,317,0.271946422,9,2,2,2,1,1
head,FBgn0264305,25,0.249132098,17,11,0,0,0,0
head,FBgn0264308,194,0.263786554,45,6,0,0,0,4
head,FBgn0264324,111,0.249727026,17,11,0,0,0,0
head,FBgn0264325,9,0.23395056,37,6,0,0,0,0
head,FBgn0264339,12,0.236116924,37,6,0,0,0,0
head,FBgn0264357,217,0.275000804,38,17,3,0,0,2
head,FBgn0264386,732,0.305851397,47,15,5,0,0,4
head,FBgn0264389,53,0.248397775,1,1,1,2,1,0
head,FBgn0264442,318,0.270245646,70,6,0,0,0,4
head,FBgn0264449,184,0.266723424,28,15,5,0,0,4
head,FBgn0264462,14,0.24353971,10,4,0,0,0,0
head,FBgn0264479,2,0.265503571,49,0,0,0,0,0
head,FBgn0264489,763,0.350727771,80,13,5,0,0,2
head,FBgn0264490,417,0.320316311,43,4,0,0,0,4
